# sigma =  10.0000000, rho = 28.0000000, beta = 2.66666675
# t0 = 0.00000000, tf = 200.000000, step_size = 0.999999978E-2
t,x,y,z
  193.902710,  1.45175724E+01,  1.47468338E+01,  3.48812027E+01
  193.912704,  1.44825830E+01,  1.35214224E+01,  3.59900208E+01
  193.922699,  1.43276110E+01,  1.21719522E+01,  3.68722191E+01
  193.932693,  1.40545111E+01,  1.07464428E+01,  3.75084763E+01
  193.942688,  1.36696987E+01,  9.29498196E+00,  3.78927574E+01
  193.952682,  1.31837072E+01,  7.86552238E+00,  3.80319138E+01
  193.962677,  1.26104040E+01,  6.50025272E+00,  3.79438553E+01
  193.972672,  1.19659843E+01,  5.23301411E+00,  3.76547699E+01
  193.982666,  1.12678690E+01,  4.08797789E+00,  3.71958580E+01
  193.992661,  1.05336466E+01,  3.07954860E+00,  3.66002045E+01
  194.002655,  9.78015327E+00,  2.21323395E+00,  3.59000854E+01
  194.012650,  9.02276516E+00,  1.48715568E+00,  3.51250343E+01
  194.022644,  8.27491665E+00,  8.93842876E-01,  3.43006363E+01
  194.032639,  7.54784203E+00,  4.22026396E-01,  3.34480057E+01
  194.042633,  6.85050249E+00,  5.82410991E-02,  3.25838089E+01
  194.052628,  6.18966389E+00, -2.11867362E-01,  3.17206154E+01
  194.062622,  5.57007217E+00, -4.02560681E-01,  3.08674774E+01
  194.072617,  4.99469233E+00, -5.27330518E-01,  3.00305595E+01
  194.082611,  4.46497536E+00, -5.98478734E-01,  2.92137661E+01
  194.092606,  3.98112869E+00, -6.26899421E-01,  2.84193115E+01
  194.102600,  3.54237461E+00, -6.22008502E-01,  2.76481895E+01
  194.112595,  3.14718390E+00, -5.91773212E-01,  2.69005623E+01
  194.122589,  2.79348207E+00, -5.42805254E-01,  2.61760483E+01
  194.132584,  2.47882414E+00, -4.80488747E-01,  2.54739418E+01
  194.142578,  2.20054078E+00, -4.09123659E-01,  2.47933655E+01
  194.152573,  1.95585465E+00, -3.32071602E-01,  2.41333752E+01
  194.162567,  1.74197376E+00, -2.51895308E-01,  2.34930305E+01
  194.172562,  1.55616236E+00, -1.70487374E-01,  2.28714275E+01
  194.182556,  1.39579344E+00, -8.91852379E-02,  2.22677269E+01
  194.192551,  1.25838637E+00, -8.87214392E-03,  2.16811619E+01
  194.202545,  1.14163160E+00,  6.99360520E-02,  2.11110325E+01
  194.212540,  1.04340553E+00,  1.47017479E-01,  2.05567131E+01
  194.222534,  9.61777747E-01,  2.22382933E-01,  2.00176353E+01
  194.232529,  8.95012081E-01,  2.96225697E-01,  1.94932899E+01
  194.242523,  8.41563463E-01,  3.68880808E-01,  1.89832153E+01
  194.252518,  8.00071537E-01,  4.40793037E-01,  1.84869919E+01
  194.262512,  7.69352138E-01,  5.12491882E-01,  1.80042362E+01
  194.272507,  7.48387694E-01,  5.84572911E-01,  1.75345993E+01
  194.282501,  7.36316919E-01,  6.57684386E-01,  1.70777626E+01
  194.292496,  7.32424319E-01,  7.32518196E-01,  1.66334324E+01
  194.302490,  7.36130297E-01,  8.09804440E-01,  1.62013435E+01
  194.312485,  7.46981621E-01,  8.90309453E-01,  1.57812576E+01
  194.322479,  7.64642894E-01,  9.74835873E-01,  1.53729591E+01
  194.332474,  7.88888872E-01,  1.06422544E+00,  1.49762630E+01
  194.342468,  8.19597840E-01,  1.15936315E+00,  1.45910130E+01
  194.352463,  8.56746197E-01,  1.26118326E+00,  1.42170858E+01
  194.362457,  9.00404036E-01,  1.37067652E+00,  1.38543959E+01
  194.372452,  9.50732112E-01,  1.48889828E+00,  1.35028982E+01
  194.382446,  1.00797975E+00,  1.61697817E+00,  1.31625977E+01
  194.392441,  1.07248390E+00,  1.75612998E+00,  1.28335533E+01
  194.402435,  1.14466941E+00,  1.90766323E+00,  1.25158930E+01
  194.412430,  1.22505045E+00,  2.07299423E+00,  1.22098198E+01
  194.422424,  1.31423235E+00,  2.25365877E+00,  1.19156303E+01
  194.432419,  1.41291535E+00,  2.45132422E+00,  1.16337290E+01
  194.442413,  1.52189851E+00,  2.66780281E+00,  1.13646507E+01
  194.452408,  1.64208460E+00,  2.90506315E+00,  1.11090832E+01
  194.462402,  1.77448595E+00,  3.16524243E+00,  1.08679008E+01
  194.472397,  1.92023027E+00,  3.45065689E+00,  1.06421957E+01
  194.482391,  2.08056736E+00,  3.76380873E+00,  1.04333258E+01
  194.492386,  2.25687528E+00,  4.10739088E+00,  1.02429619E+01
  194.502380,  2.45066667E+00,  4.48428535E+00,  1.00731506E+01
  194.512375,  2.66359305E+00,  4.89755344E+00,  9.92638588E+00
  194.522369,  2.89744854E+00,  5.35041618E+00,  9.80569267E+00
  194.532364,  3.15416932E+00,  5.84621811E+00,  9.71472549E+00
  194.542358,  3.43583012E+00,  6.38836956E+00,  9.65788174E+00
  194.552353,  3.74463320E+00,  6.98026466E+00,  9.64042854E+00
  194.562347,  4.08288956E+00,  7.62515783E+00,  9.66864204E+00
  194.572342,  4.45298862E+00,  8.32599640E+00,  9.74996090E+00
  194.582336,  4.85735035E+00,  9.08519077E+00,  9.89314365E+00
  194.592331,  5.29835844E+00,  9.90430832E+00,  1.01084156E+01
  194.602325,  5.77826548E+00,  1.07836742E+01,  1.04075975E+01
  194.612320,  6.29906511E+00,  1.17218618E+01,  1.08041792E+01
  194.622314,  6.86231995E+00,  1.27150593E+01,  1.13133087E+01
  194.632309,  7.46894264E+00,  1.37563057E+01,  1.19516392E+01
  194.642303,  8.11891460E+00,  1.48345995E+01,  1.27369661E+01
  194.652298,  8.81094551E+00,  1.59339180E+01,  1.36875706E+01
  194.662292,  9.54206753E+00,  1.70322151E+01,  1.48211708E+01
  194.672287,  1.03071756E+01,  1.81005268E+01,  1.61533871E+01
  194.682281,  1.10985384E+01,  1.91023712E+01,  1.76956539E+01
  194.692276,  1.19053202E+01,  1.99937325E+01,  1.94525795E+01
  194.702271,  1.27131863E+01,  2.07239342E+01,  2.14188519E+01
  194.712265,  1.35040855E+01,  2.12377911E+01,  2.35759945E+01
  194.722260,  1.42563267E+01,  2.14792786E+01,  2.58894844E+01
  194.732254,  1.49450741E+01,  2.13968105E+01,  2.83069592E+01
  194.742249,  1.55433702E+01,  2.09497910E+01,  3.07583656E+01
  194.752243,  1.60237217E+01,  2.01156368E+01,  3.31588364E+01
  194.762238,  1.63601837E+01,  1.88959637E+01,  3.54146729E+01
  194.772232,  1.65307407E+01,  1.73203545E+01,  3.74320755E+01
  194.782227,  1.65196629E+01,  1.54463377E+01,  3.91274376E+01
  194.792221,  1.63194160E+01,  1.33548965E+01,  4.04372597E+01
  194.802216,  1.59317627E+01,  1.11419754E+01,  4.13254852E+01
  194.812210,  1.53678036E+01,  8.90757942E+00,  4.17866631E+01
  194.822205,  1.46469288E+01,  6.74474525E+00,  4.18442688E+01
  194.832199,  1.37948952E+01,  4.73058033E+00,  4.15449486E+01
  194.842194,  1.28413792E+01,  2.92083359E+00,  4.09502792E+01
  194.852188,  1.18174410E+01,  1.34836555E+00,  4.01280098E+01
  194.862183,  1.07532482E+01,  2.49265432E-02,  3.91444550E+01
  194.872177,  9.67631817E+00, -1.05490470E+00,  3.80590248E+01
  194.882172,  8.61035919E+00, -1.90887737E+00,  3.69211006E+01
  194.892166,  7.57469511E+00, -2.56231928E+00,  3.57690315E+01
  194.902161,  6.58416891E+00, -3.04411960E+00,  3.46306267E+01
  194.912155,  5.64939356E+00, -3.38370013E+00,  3.35245438E+01
  194.922150,  4.77721691E+00, -3.60898209E+00,  3.24620934E+01
  194.932144,  3.97129202E+00, -3.74519539E+00,  3.14490318E+01
  194.942139,  3.23267436E+00, -3.81432748E+00,  3.04871902E+01
  194.952133,  2.56038857E+00, -3.83501267E+00,  2.95758038E+01
  194.962128,  1.95193636E+00, -3.82269311E+00,  2.87125378E+01
  194.972122,  1.40373254E+00, -3.78992987E+00,  2.78942375E+01
  194.982117,  9.11465168E-01, -3.74677730E+00,  2.71174431E+01
  194.992111,  4.70384270E-01, -3.70116830E+00,  2.63787308E+01
  195.002106,  7.55277276E-02, -3.65927839E+00,  2.56749115E+01
  195.012100, -2.78108001E-01, -3.62585449E+00,  2.50031395E+01
  195.022095, -5.95442414E-01, -3.60450196E+00,  2.43609581E+01
  195.032089, -8.81222844E-01, -3.59792972E+00,  2.37463036E+01
  195.042084, -1.13996625E+00, -3.60815597E+00,  2.31574917E+01
  195.052078, -1.37592411E+00, -3.63667941E+00,  2.25931873E+01
  195.062073, -1.59306562E+00, -3.68461990E+00,  2.20523701E+01
  195.072067, -1.79507399E+00, -3.75283289E+00,  2.15343075E+01
  195.082062, -1.98535395E+00, -3.84200072E+00,  2.10385265E+01
  195.092056, -2.16704512E+00, -3.95270634E+00,  2.05647945E+01
  195.102051, -2.34304094E+00, -4.08548975E+00,  2.01131020E+01
  195.112045, -2.51601052E+00, -4.24089146E+00,  1.96836586E+01
  195.122040, -2.68842101E+00, -4.41948366E+00,  1.92768879E+01
  195.132034, -2.86256194E+00, -4.62189102E+00,  1.88934326E+01
  195.142029, -3.04056716E+00, -4.84880304E+00,  1.85341663E+01
  195.152023, -3.22443628E+00, -5.10097504E+00,  1.82002048E+01
  195.162018, -3.41605377E+00, -5.37922382E+00,  1.78929291E+01
  195.172012, -3.61720490E+00, -5.68441057E+00,  1.76140079E+01
  195.182007, -3.82958841E+00, -6.01741838E+00,  1.73654308E+01
  195.192001, -4.05482531E+00, -6.37911415E+00,  1.71495361E+01
  195.201996, -4.29446220E+00, -6.77030230E+00,  1.69690418E+01
  195.211990, -4.54997110E+00, -7.19166279E+00,  1.68270855E+01
  195.221985, -4.82273912E+00, -7.64367199E+00,  1.67272568E+01
  195.231979, -5.11405468E+00, -8.12650490E+00,  1.66736221E+01
  195.241974, -5.42508125E+00, -8.63991833E+00,  1.66707458E+01
  195.251968, -5.75682402E+00, -9.18310642E+00,  1.67236996E+01
  195.261963, -6.11008310E+00, -9.75453281E+00,  1.68380413E+01
  195.271957, -6.48539448E+00, -1.03517380E+01,  1.70197716E+01
  195.281952, -6.88295794E+00, -1.09711170E+01,  1.72752457E+01
  195.291946, -7.30254841E+00, -1.16076870E+01,  1.76110268E+01
  195.301941, -7.74341249E+00, -1.22548361E+01,  1.80336761E+01
  195.311935, -8.20415306E+00, -1.29040842E+01,  1.85494461E+01
  195.321930, -8.68260098E+00, -1.35448713E+01,  1.91638870E+01
  195.331924, -9.17568398E+00, -1.41644106E+01,  1.98813381E+01
  195.341919, -9.67929459E+00, -1.47476501E+01,  2.07043076E+01
  195.351913, -1.01881771E+01, -1.52773886E+01,  2.16327648E+01
  195.361908, -1.06958456E+01, -1.57346077E+01,  2.26633663E+01
  195.371902, -1.11945515E+01, -1.60990696E+01,  2.37886868E+01
  195.381897, -1.16753254E+01, -1.63502159E+01,  2.49965401E+01
  195.391891, -1.21281195E+01, -1.64683800E+01,  2.62695084E+01
  195.401886, -1.25420589E+01, -1.64362564E+01,  2.75848160E+01
  195.411880, -1.29058247E+01, -1.62405453E+01,  2.89146614E+01
  195.421875, -1.32081566E+01, -1.58735886E+01,  3.02271309E+01
  195.431870, -1.34384584E+01, -1.53347778E+01,  3.14876976E+01
  195.441864, -1.35874596E+01, -1.46314993E+01,  3.26612434E+01
  195.451859, -1.36478710E+01, -1.37793827E+01,  3.37144203E+01
  195.461853, -1.36149702E+01, -1.28017273E+01,  3.46180916E+01
  195.471848, -1.34870300E+01, -1.17280979E+01,  3.53494873E+01
  195.481842, -1.32655382E+01, -1.05922213E+01,  3.58937988E+01
  195.491837, -1.29551706E+01, -9.42946911E+00,  3.62449532E+01
  195.501831, -1.25635185E+01, -8.27426338E+00,  3.64054909E+01
  195.511826, -1.21006041E+01, -7.15775967E+00,  3.63856163E+01
  195.521820, -1.15782413E+01, -6.10607672E+00,  3.62016296E+01
  195.531815, -1.10093231E+01, -5.13922787E+00,  3.58740044E+01
  195.541809, -1.04071102E+01, -4.27077007E+00,  3.54254150E+01
  195.551804, -9.78458691E+00, -3.50808048E+00,  3.48789482E+01
  195.561798, -9.15392590E+00, -2.85309148E+00,  3.42566795E+01
  195.571793, -8.52609539E+00, -2.30330229E+00,  3.35786514E+01
  195.581787, -7.91060209E+00, -1.85288823E+00,  3.28622894E+01
  195.591782, -7.31536961E+00, -1.49377608E+00,  3.21221619E+01
  195.601776, -6.74672174E+00, -1.21659327E+00,  3.13700237E+01
  195.611771, -6.20945168E+00, -1.01144600E+00,  3.06150436E+01
  195.621765, -5.70695019E+00, -8.68513763E-01,  2.98641338E+01
  195.631760, -5.24136829E+00, -7.78471649E-01,  2.91223278E+01
  195.641754, -4.81379938E+00, -7.32764542E-01,  2.83931484E+01
  195.651749, -4.42446089E+00, -7.23761499E-01,  2.76789455E+01
  195.661743, -4.07287025E+00, -7.44820654E-01,  2.69811897E+01
  195.671738, -3.75800705E+00, -7.90288925E-01,  2.63007126E+01
  195.681732, -3.47845674E+00, -8.55458856E-01,  2.56379013E+01
  195.691727, -3.23253489E+00, -9.36499000E-01,  2.49928455E+01
  195.701721, -3.01839256E+00, -1.03037024E+00,  2.43654461E+01
  195.711716, -2.83410287E+00, -1.13473678E+00,  2.37554989E+01
  195.721710, -2.67773104E+00, -1.24787879E+00,  2.31627502E+01
  195.731705, -2.54738998E+00, -1.36860907E+00,  2.25869370E+01
  195.741699, -2.44128251E+00, -1.49619746E+00,  2.20278091E+01
  195.751694, -2.35773277E+00, -1.63030326E+00,  2.14851570E+01
  195.761688, -2.29520893E+00, -1.77091694E+00,  2.09588127E+01
  195.771683, -2.25233841E+00, -1.91830957E+00,  2.04486675E+01
  195.781677, -2.22791696E+00, -2.07299137E+00,  1.99546719E+01
  195.791672, -2.22091413E+00, -2.23567724E+00,  1.94768505E+01
  195.801666, -2.23047471E+00, -2.40725899E+00,  1.90152988E+01
  195.811661, -2.25591707E+00, -2.58878350E+00,  1.85702000E+01
  195.821655, -2.29673147E+00, -2.78143573E+00,  1.81418324E+01
  195.831650, -2.35257530E+00, -2.98652601E+00,  1.77305775E+01
  195.841644, -2.42326927E+00, -3.20547962E+00,  1.73369370E+01
  195.851639, -2.50879192E+00, -3.43983006E+00,  1.69615536E+01
  195.861633, -2.60927463E+00, -3.69121146E+00,  1.66052265E+01
  195.871628, -2.72499704E+00, -3.96135306E+00,  1.62689381E+01
  195.881622, -2.85638046E+00, -4.25207138E+00,  1.59538813E+01
  195.891617, -3.00398326E+00, -4.56526041E+00,  1.56614933E+01
  195.901611, -3.16849422E+00, -4.90287733E+00,  1.53934917E+01
  195.911606, -3.35072494E+00, -5.26692390E+00,  1.51519194E+01
  195.921600, -3.55160213E+00, -5.65941811E+00,  1.49391909E+01
  195.931595, -3.77215552E+00, -6.08235645E+00,  1.47581453E+01
  195.941589, -4.01350403E+00, -6.53766203E+00,  1.46121063E+01
  195.951584, -4.27683830E+00, -7.02711487E+00,  1.45049391E+01
  195.961578, -4.56339407E+00, -7.55226183E+00,  1.44411182E+01
  195.971573, -4.87442255E+00, -8.11429787E+00,  1.44257841E+01
  195.981567, -5.21114779E+00, -8.71391869E+00,  1.44647999E+01
  195.991562, -5.57471371E+00, -9.35113239E+00,  1.45647879E+01
  196.001556, -5.96611500E+00, -1.00250330E+01,  1.47331495E+01
  196.011551, -6.38611317E+00, -1.07335224E+01,  1.49780407E+01
  196.021545, -6.83512926E+00, -1.14729929E+01,  1.53082924E+01
  196.031540, -7.31311607E+00, -1.22379580E+01,  1.57332563E+01
  196.041534, -7.81940603E+00, -1.30206547E+01,  1.62625427E+01
  196.051529, -8.35253239E+00, -1.38106365E+01,  1.69056225E+01
  196.061523, -8.91003036E+00, -1.45943842E+01,  1.76712685E+01
  196.071518, -9.48822498E+00, -1.53549976E+01,  1.85668068E+01
  196.081512, -1.00820122E+01, -1.60720406E+01,  1.95971642E+01
  196.091507, -1.06846609E+01, -1.67216263E+01,  2.07637329E+01
  196.101501, -1.12876511E+01, -1.72768612E+01,  2.20630951E+01
  196.111496, -1.18805971E+01, -1.77087440E+01,  2.34857121E+01
  196.121490, -1.24512835E+01, -1.79876060E+01,  2.50147495E+01
  196.131485, -1.29858637E+01, -1.80851231E+01,  2.66252441E+01
  196.141479, -1.34692593E+01, -1.79768124E+01,  2.82838955E+01
  196.151474, -1.38857708E+01, -1.76448231E+01,  2.99497147E+01
  196.161469, -1.42199078E+01, -1.70806713E+01,  3.15757275E+01
  196.171463, -1.44573746E+01, -1.62874756E+01,  3.31117516E+01
  196.181458, -1.45861416E+01, -1.52812052E+01,  3.45080566E+01
  196.191452, -1.45974665E+01, -1.40905533E+01,  3.57194901E+01
  196.201447, -1.44867392E+01, -1.27552528E+01,  3.67094498E+01
  196.211441, -1.42540054E+01, -1.13229609E+01,  3.74530640E+01
  196.221436, -1.39040966E+01, -9.84514904E+00,  3.79390106E+01
  196.231430, -1.34463205E+01, -8.37264729E+00,  3.81697006E+01
  196.241425, -1.28937693E+01, -6.95155764E+00,  3.81598892E+01
  196.251419, -1.22623386E+01, -5.62010860E+00,  3.79340439E+01
  196.261414, -1.15696020E+01, -4.40679789E+00,  3.75230484E+01
  196.271408, -1.08336802E+01, -3.32986379E+00,  3.69608078E+01
  196.281403, -1.00722237E+01, -2.39789081E+00,  3.62812462E+01
  196.291397, -9.30159569E+00, -1.61120987E+00,  3.55159912E+01
  196.301392, -8.53629303E+00, -9.63717461E-01,  3.46928673E+01
  196.311386, -7.78860283E+00, -4.44782197E-01,  3.38351440E+01
  196.321381, -7.06847191E+00, -4.10016477E-02,  3.29613914E+01
  196.331375, -6.38353920E+00,  2.62327820E-01,  3.20857697E+01
  196.341370, -5.73929310E+00,  4.80081767E-01,  3.12185783E+01
  196.351364, -5.13930368E+00,  6.26509249E-01,  3.03669109E+01
  196.361359, -4.58549309E+00,  7.14722693E-01,  2.95353298E+01
  196.371353, -4.07841778E+00,  7.56417096E-01,  2.87264824E+01
  196.381348, -3.61754084E+00,  7.61759937E-01,  2.79416237E+01
  196.391342, -3.20148301E+00,  7.39399076E-01,  2.71810493E+01
  196.401337, -2.82824469E+00,  6.96546257E-01,  2.64444237E+01
  196.411331, -2.49539542E+00,  6.39104426E-01,  2.57310257E+01
  196.421326, -2.20023322E+00,  5.71815372E-01,  2.50399323E+01
  196.431320, -1.93991280E+00,  4.98412967E-01,  2.43701305E+01
  196.441315, -1.71154833E+00,  4.21771199E-01,  2.37206001E+01
  196.451309, -1.51229215E+00,  3.44041735E-01,  2.30903606E+01
  196.461304, -1.33939373E+00,  2.66777813E-01,  2.24785004E+01
  196.471298, -1.19024181E+00,  1.91043362E-01,  2.18841782E+01
  196.481293, -1.06239283E+00,  1.17507018E-01,  2.13066368E+01
  196.491287, -9.53588724E-01,  4.65223342E-02,  2.07451897E+01
  196.501282, -8.61765563E-01, -2.18053013E-02,  2.01992188E+01
  196.511276, -7.85055935E-01, -8.75631869E-02,  1.96681690E+01
  196.521271, -7.21786380E-01, -1.50986254E-01,  1.91515331E+01
  196.531265, -6.70470834E-01, -2.12421119E-01,  1.86488533E+01
  196.541260, -6.29802167E-01, -2.72297651E-01,  1.81597061E+01
  196.551254, -5.98641753E-01, -3.31107318E-01,  1.76837025E+01
  196.561249, -5.76008618E-01, -3.89387012E-01,  1.72204819E+01
  196.571243, -5.61067998E-01, -4.47707623E-01,  1.67697105E+01
  196.581238, -5.53120255E-01, -5.06666422E-01,  1.63310757E+01
  196.591232, -5.51590323E-01, -5.66882610E-01,  1.59042835E+01
  196.601227, -5.56017756E-01, -6.28995776E-01,  1.54890633E+01
  196.611221, -5.66047788E-01, -6.93666279E-01,  1.50851622E+01
  196.621216, -5.81423283E-01, -7.61577606E-01,  1.46923466E+01
  196.631210, -6.01977885E-01, -8.33440185E-01,  1.43104038E+01
  196.641205, -6.27630174E-01, -9.09996390E-01,  1.39391432E+01
  196.651199, -6.58378839E-01, -9.92026925E-01,  1.35783958E+01
  196.661194, -6.94299042E-01, -1.08035779E+00,  1.32280216E+01
  196.671188, -7.35539854E-01, -1.17586863E+00,  1.28879089E+01
  196.681183, -7.82322824E-01, -1.27950120E+00,  1.25579805E+01
  196.691177, -8.34941208E-01, -1.39226925E+00,  1.22381983E+01
  196.701172, -8.93760800E-01, -1.51526892E+00,  1.19285688E+01
  196.711166, -9.59221125E-01, -1.64968967E+00,  1.16291533E+01
  196.721161, -1.03183806E+00, -1.79682624E+00,  1.13400755E+01
  196.731155, -1.11220694E+00, -1.95809090E+00,  1.10615339E+01
  196.741150, -1.20100713E+00, -2.13502693E+00,  1.07938156E+01
  196.751144, -1.29900694E+00, -2.32932138E+00,  1.05373144E+01
  196.761139, -1.40706944E+00, -2.54281998E+00,  1.02925501E+01
  196.771133, -1.52615941E+00, -2.77753997E+00,  1.00601950E+01
  196.781128, -1.65735042E+00, -3.03568363E+00,  9.84110451E+00
  196.791122, -1.80183291E+00, -3.31965041E+00,  9.63635159E+00
  196.801117, -1.96092224E+00, -3.63204765E+00,  9.44727421E+00
  196.811111, -2.13606715E+00, -3.97569633E+00,  9.27552605E+00
  196.821106, -2.32885695E+00, -4.35363388E+00,  9.12314034E+00
  196.831100, -2.54102969E+00, -4.76910734E+00,  8.99260521E+00
  196.841095, -2.77447605E+00, -5.22555685E+00,  8.88695335E+00
  196.851089, -3.03124309E+00, -5.72658491E+00,  8.80986595E+00
  196.861084, -3.31353188E+00, -6.27590275E+00,  8.76579571E+00
  196.871078, -3.62369013E+00, -6.87724876E+00,  8.76010132E+00
  196.881073, -3.96419549E+00, -7.53427124E+00,  8.79920769E+00
  196.891068, -4.33762741E+00, -8.25035858E+00,  8.89077282E+00
  196.901062, -4.74662256E+00, -9.02840614E+00,  9.04386997E+00
  196.911057, -5.19380856E+00, -9.87050152E+00,  9.26916218E+00
  196.921051, -5.68170929E+00, -1.07775087E+01,  9.57906437E+00
  196.931046, -6.21261501E+00, -1.17485275E+01,  9.98785496E+00
  196.941040, -6.78840590E+00, -1.27802143E+01,  1.05117025E+01
  196.951035, -7.41031933E+00, -1.38659487E+01,  1.11685495E+01
  196.961029, -8.07865620E+00, -1.49948502E+01,  1.19777756E+01
  196.971024, -8.79241180E+00, -1.61506691E+01,  1.29595470E+01
  196.981018, -9.54883194E+00, -1.73106308E+01,  1.41337309E+01
  196.991013, -1.03429070E+01, -1.84443550E+01,  1.55182686E+01
  197.001007, -1.11668167E+01, -1.95130768E+01,  1.71269112E+01
  197.011002, -1.20093803E+01, -2.04694653E+01,  1.89662819E+01
  197.020996, -1.28555851E+01, -2.12584438E+01,  2.10323887E+01
  197.030991, -1.36862936E+01, -2.18194160E+01,  2.33068752E+01
  197.040985, -1.44782782E+01, -2.20902805E+01,  2.57536030E+01
  197.050980, -1.52047234E+01, -2.20133305E+01,  2.83163986E+01
  197.060974, -1.58363247E+01, -2.15427227E+01,  3.09190102E+01
  197.070969, -1.63430405E+01, -2.06525917E+01,  3.34682045E+01
